XYDATA,TRP_lipid-000_12-15-25-1,TRP_lipid-004_12-15-25-1,TRP_lipid-008_12-15-25-1,TRP_lipid-012_12-15-25-1,TRP_lipid-016_12-15-25-1,TRP_lipid-020_12-15-25-1,TRP_lipid-024_12-15-25-1,TRP_lipid-028_12-15-25-1,TRP_lipid-032_12-15-25-1,TRP_lipid-036_12-15-25-1,TRP_lipid-040_12-15-25-1
385.0000,2110.7,2010.18,1919.33,1790.01,1832.57,1825.5,1816.29,1791.93,1770.41,1745.47,1733.34
385.5000,2084.81,1985.93,1895.77,1767.99,1811.12,1803.25,1793.69,1770.17,1749.3,1724.72,1712.23
386.0000,2054.23,1958.02,1866.89,1741.57,1784.44,1776.27,1767.26,1745.01,1723.91,1700.13,1687.75
386.5000,2026.29,1931.47,1840.87,1717.54,1760.41,1752.28,1743.23,1720.91,1700.28,1677.66,1665.45
387.0000,2000.78,1907.46,1817.55,1695.2,1738.15,1730.16,1721.35,1699.27,1678.79,1656.97,1645.39
387.5000,1972.4,1880.93,1792.35,1671.34,1714.07,1706.1,1697.23,1675.72,1655.89,1633.56,1623.25
388.0000,1946.98,1856.6,1768.99,1650.15,1692.54,1684.39,1675.76,1653.93,1635.6,1612.87,1602.97
388.5000,1916.95,1828.14,1741.12,1624.65,1666.71,1658.65,1650.33,1628.8,1610.05,1588.3,1578.67
389.0000,1889.6,1801.25,1715.9,1601.21,1642.9,1634.05,1626.55,1605.89,1586.85,1565.64,1556.38
389.5000,1864.25,1776.34,1693.18,1579.58,1620.97,1611.97,1605.39,1584.51,1566.21,1545.01,1535.92
390.0000,1834.66,1747.6,1666.11,1554.06,1594.46,1587.01,1579.59,1559.69,1540.69,1519.7,1511.47
390.5000,1812.51,1726.38,1645.71,1535.02,1574.59,1567.75,1560.47,1540.91,1522.16,1501.34,1493.38
391.0000,1782.6,1697.75,1618.68,1510.11,1548.85,1542.08,1535.05,1515.4,1498.05,1476.83,1468.74
391.5000,1755.33,1672.23,1593.68,1486.75,1525.32,1519.16,1512.1,1492.57,1475.37,1454.85,1446.52
392.0000,1731.23,1648.86,1570.91,1466.22,1503.85,1498.53,1490.7,1471.78,1454.77,1434.66,1426.12
392.5000,1702.24,1620.02,1543.79,1440.36,1478.86,1473.47,1466.36,1446.85,1429.75,1410.82,1402.31
393.0000,1681.12,1599.41,1524.45,1421.89,1459.55,1454.06,1447.96,1428.62,1411.05,1392.92,1384.49
393.5000,1651.84,1571.33,1498.49,1397.41,1434.93,1428.7,1423.3,1404.17,1387.37,1369.09,1361.17
394.0000,1625.03,1546.53,1474.68,1375.01,1411.82,1406.4,1401.08,1381.87,1365.28,1348.22,1339.99
394.5000,1601.21,1524.06,1452.9,1354.95,1391.27,1385.89,1380.5,1361.39,1345.69,1328.82,1320.44
395.0000,1573.31,1497.17,1427.07,1330.65,1366.1,1361.02,1355.48,1338.29,1321.63,1305.95,1297.26
395.5000,1547.97,1472.55,1403.8,1308.99,1343.92,1338.64,1333.2,1316.99,1300.45,1284.79,1276.29
396.0000,1524.83,1450.83,1383.11,1288.89,1323.91,1319.39,1312.82,1297.89,1280.97,1267.08,1257.01
396.5000,1497.85,1424.29,1358.05,1265.27,1300.21,1295.02,1289.72,1275.01,1257.85,1245.67,1235.26
397.0000,1477.32,1404.52,1339.77,1247.41,1282.51,1277.38,1272.7,1257.84,1240.28,1229.6,1219.05
397.5000,1450.77,1377.94,1315.36,1224.46,1259.73,1254.52,1249.2,1234.77,1217.9,1207.84,1196.88
398.0000,1425.5,1354.39,1292.56,1204.27,1238.86,1233.1,1227.99,1214.2,1197.58,1188.13,1177.4
398.5000,1403.09,1333.74,1272.18,1185.53,1219.43,1213.82,1209.08,1195.62,1179.16,1169.91,1159.28
