XYDATA,BFII_lipid-000_12-11-25-1,BFII_lipid-005_12-11-25-1,BFII_lipid-010_12-11-25-1,BFII_lipid-015_12-11-25-1,BFII_lipid-020_12-11-25-1,BFII_lipid-025_12-11-25-1,BFII_lipid-030_12-11-25-1,BFII_lipid-035_12-11-25-1,BFII_lipid-040_12-11-25-1,BFII_lipid-045_12-11-25-1,BFII_lipid-050_12-11-25-1
417.0000,538.11,537.876,536.2,525.008,515.573,496.991,486.367,477.34,467.758,454.8,444.912
417.5000,526.87,526.397,525.224,514.014,504.487,486.562,476.309,467.512,458.28,445.734,435.589
418.0000,514.236,514.264,513.023,502.086,492.977,475.118,465.593,456.764,448.356,435.583,425.761
418.5000,504.417,504.459,502.841,491.979,483.223,466.044,456.513,448.437,439.782,426.981,417.667
419.0000,493.752,493.604,491.79,481.503,473.107,455.988,446.267,439.222,430.532,418.122,408.889
419.5000,481.933,481.857,480.452,470.387,462.542,445.475,435.875,429.176,420.436,408.472,399.412
420.0000,471.804,471.777,470.784,460.115,452.779,436.422,426.436,420.256,411.864,399.842,390.908
420.5000,462.51,462.682,461.634,451.238,444.14,428.243,418.283,412.229,403.906,392.167,383.319
421.0000,451.901,451.872,450.682,441.277,433.603,418.391,408.545,402.879,394.762,383.001,374.414
421.5000,444.356,444.382,442.729,433.547,426.278,411.231,401.8,395.592,388.524,376.714,368.109
422.0000,433.816,433.844,432.278,423.935,416.552,401.39,392.443,386.529,379.847,368.218,359.614
422.5000,423.639,423.689,421.945,414.12,406.436,392.135,383.433,377.554,371.621,359.85,351.654
423.0000,416.234,416.237,414.389,406.783,399.464,384.873,376.342,370.87,365.414,353.601,345.328
423.5000,406.757,406.338,404.979,397.39,390.157,375.9,367.446,362.329,356.561,345.511,337.238
424.0000,399.071,398.434,396.764,389.521,382.674,368.481,360.46,355.076,349.475,338.635,330.796
424.5000,390.354,389.534,388.046,380.933,374.439,360.575,352.981,347.145,342.292,331.354,323.737
425.0000,380.861,380.135,378.651,371.996,365.817,351.904,344.767,339.002,334.254,323.472,316.087
425.5000,373.26,372.809,371.452,364.782,358.693,344.796,338.199,332.395,327.777,317.371,310.065
426.0000,365.072,364.853,363.419,356.9,350.979,337.231,330.822,325.395,320.815,310.635,303.124
426.5000,356.262,356.368,354.821,348.399,342.562,329.213,323.166,317.718,313.467,303.227,296.091
427.0000,349.097,349.292,347.817,341.477,335.904,322.823,316.898,311.674,307.283,297.276,290.526
427.5000,341.288,341.634,340.109,334.054,328.587,315.94,310.104,305.138,300.769,290.809,284.269
428.0000,332.934,333.413,332.008,325.949,320.622,308.043,302.584,297.762,293.934,283.955,277.755
428.5000,326.222,326.44,325.1,319.628,314.322,301.76,296.636,291.901,288.051,277.984,272.225
429.0000,319.064,319.277,317.752,312.568,307.675,295.229,290.054,285.698,281.954,271.883,266.083
429.5000,311.367,311.743,310.095,305.106,300.172,288.183,283.315,278.973,275.271,265.39,260.115
430.0000,305.172,305.808,303.879,298.958,294.317,282.614,277.785,273.231,269.768,260.099,255.118
430.5000,298.062,299.03,297.126,292.619,287.863,276.306,271.797,267.34,264.091,254.376,249.73
431.0000,290.964,291.749,290.079,285.482,281.252,269.781,265.109,261.034,257.941,248.252,243.915
431.5000,285.044,285.863,284.298,279.85,275.678,264.429,259.786,256.136,252.578,243.458,239.112
432.0000,278.522,279.514,277.941,273.871,269.329,258.501,254.162,250.425,246.813,238.217,234.012
432.5000,271.984,272.783,271.167,267.153,263.212,252.178,248.098,244.166,240.828,232.486,228.523
433.0000,266.413,267.147,265.574,261.563,258.115,247.242,243.128,239.089,236.224,227.78,223.838
433.5000,260.296,261.056,259.629,255.891,252.38,241.626,237.773,233.969,231.071,222.503,218.922
434.0000,253.863,254.51,253.387,249.446,246.143,235.862,232.054,228.312,225.682,217.147,213.618
434.5000,248.762,249.409,248.139,244.457,241.08,231.078,227.285,224.099,221.091,212.717,209.685
435.0000,243.056,243.675,242.318,239.059,235.8,225.782,222.065,219.243,216.206,207.869,205.22
435.5000,237.265,237.599,236.352,233.252,230.037,220.292,216.642,214.08,210.935,202.767,200.144
436.0000,232.622,232.76,231.564,228.545,225.497,215.843,212.428,209.649,206.712,199.026,196.126
436.5000,227.538,227.636,226.433,223.653,220.283,211.008,207.954,205.03,202.222,194.518,191.68
437.0000,222.046,222.008,220.714,218.305,214.903,205.946,203.001,200.122,197.495,190.271,186.99
437.5000,217.424,217.55,216.031,213.989,210.503,201.657,199.258,196.005,193.671,186.284,183.576
438.0000,212.442,212.689,211.481,209.101,205.625,197.141,194.783,191.588,189.375,182.057,179.475
438.5000,207.153,207.39,206.449,203.823,200.633,192.461,190.009,186.789,184.848,177.685,175.249
439.0000,202.622,202.908,202.415,199.468,196.594,188.486,186.178,182.981,180.918,174.075,171.66
439.5000,197.912,198.207,197.82,194.94,192.168,184.264,182.086,178.676,176.958,170.232,167.829
440.0000,192.921,193.543,193.195,189.999,187.572,179.662,177.784,174.103,172.477,166.324,163.738
440.5000,189.016,189.445,189.221,186.2,183.842,176.096,174.418,170.779,169.054,162.992,160.577
441.0000,184.774,185.15,184.867,181.949,179.582,172.188,170.646,166.961,165.447,159.379,157.23
441.5000,180.072,180.716,180.394,177.406,175.012,168.098,166.469,163.085,161.578,155.774,153.512
442.0000,176.273,176.994,176.667,173.852,171.512,164.739,163.217,159.893,158.346,152.69,150.556
442.5000,172.363,172.868,172.705,169.818,167.627,161.068,159.6,156.355,154.916,149.325,147.141
443.0000,168.012,168.399,168.259,165.749,163.441,157.303,155.73,152.615,151.172,145.783,143.644
443.5000,164.427,164.994,164.758,162.493,160.174,154.291,152.806,149.3,148.268,143.034,140.833
444.0000,160.499,160.915,160.751,158.895,156.438,150.647,149.246,145.854,144.822,139.795,137.711
444.5000,156.738,157.22,156.989,155.074,152.67,147.045,145.664,142.559,141.462,136.648,134.518
445.0000,152.619,153.378,153.129,151.198,149.16,143.316,142.015,139.1,137.938,133.392,131.246
445.5000,149.487,150.238,149.846,148.069,146.223,140.513,139.318,136.345,135.053,130.803,128.554
446.0000,146.061,147.153,146.507,144.671,142.83,137.375,136.323,133.22,132.202,128.166,125.955
446.5000,142.255,143.311,142.796,141.209,139.303,133.863,133.124,129.953,129.002,125.279,122.975
447.0000,139.202,140.252,139.893,138.192,136.642,131.179,130.309,127.363,126.361,122.851,120.367
447.5000,136.011,137.019,136.688,134.968,133.482,128.15,127.263,124.643,123.596,120.277,117.746
448.0000,132.783,133.656,133.438,131.308,130.283,125.034,124.133,121.598,120.635,117.316,114.775
448.5000,129.991,130.821,130.564,128.7,127.458,122.441,121.768,119.156,118.304,114.966,112.496
449.0000,126.827,127.81,127.677,125.895,124.406,119.583,119.191,116.426,115.763,112.37,110.119
449.5000,123.794,124.512,124.486,122.813,121.449,116.518,116.213,113.563,113.019,109.562,107.372
450.0000,121.262,122.03,121.917,120.395,118.726,114.323,113.994,111.299,110.963,107.433,105.292
