XYDATA,BFII_nolipid-no_12-11-25-1,BFII_nolipid-no_12-11-25-2,BFII_nolipid-no_12-11-25-3,BFII_nolipid-no_12-11-25-4,BFII_nolipid-no_12-11-25-5,BFII_nolipid-no_12-11-25-6,BFII_nolipid-no_12-11-25-7,BFII_nolipid-no_12-11-25-8,BFII_nolipid-no_12-11-25-9,BFII_nolipid-no_12-11-25-10,BFII_nolipid-no_12-11-25-11
416.5000,437.284,410.505,404.716,396.714,377.697,403.023,391.268,410.675,400.143,403.443,414.948
417.0000,429.244,402.422,396.964,389.045,370.348,395.664,383.84,402.582,392.396,396.106,406.89
417.5000,420.253,393.774,388.683,380.721,362.168,387.407,375.683,393.831,383.988,387.844,398.493
418.0000,410.532,384.729,379.793,371.944,353.611,378.404,367.127,384.777,375.219,379.033,389.326
418.5000,402.481,377.52,372.527,364.953,346.754,371.364,360.309,377.554,367.871,371.83,381.752
419.0000,393.96,369.432,364.828,356.986,339.508,363.369,352.787,369.559,360.599,364.291,373.504
419.5000,384.618,361.087,356.494,348.488,331.076,355.218,344.432,361.018,351.985,355.726,365.212
420.0000,376.741,353.484,349.054,341.273,323.859,347.838,337.156,353.608,344.321,348.46,357.606
420.5000,369.155,346.68,342.33,334.727,317.474,340.981,330.682,346.585,337.666,341.869,350.744
421.0000,360.392,338.68,334.494,326.845,309.983,333.158,322.963,338.544,330.136,334.037,343.025
421.5000,353.894,332.639,328.712,320.833,304.506,327.325,317.609,332.557,324.186,328.341,336.848
422.0000,345.581,324.756,321.039,313.189,297.419,319.366,310.528,324.805,316.576,320.779,328.677
422.5000,337.6,317.246,313.285,306.172,290.467,312.19,303.327,317.154,309.122,313.211,320.877
423.0000,331.657,311.807,308.021,300.965,285.705,306.701,298.086,311.651,303.659,307.87,315.164
423.5000,324.04,304.357,300.684,293.932,279.064,299.651,291.139,304.092,296.442,300.678,307.871
424.0000,317.426,298.325,294.466,288.094,273.592,293.786,285.509,298.138,290.827,294.765,302.018
424.5000,310.421,291.751,288.019,281.728,267.956,287.492,279.311,291.498,284.524,288.432,295.472
425.0000,303.073,284.482,281.461,274.931,261.535,280.566,272.55,284.445,277.671,281.279,288.4
425.5000,296.949,278.908,275.864,269.38,256.334,274.934,267.314,278.896,272.109,275.81,282.475
426.0000,290.468,273.005,269.61,263.534,250.69,268.613,261.453,272.607,266.184,270.187,276.313
426.5000,283.621,266.777,263.191,257.313,244.981,262.348,255.339,266.333,259.979,263.687,269.839
427.0000,278.084,261.367,258.019,252.255,239.992,257.067,250.206,261.222,254.829,258.664,264.714
427.5000,272.164,255.487,252.481,246.797,234.88,251.332,244.893,255.305,249.326,252.942,258.962
428.0000,265.667,249.276,246.272,240.975,229.075,245.632,239.123,249.414,243.484,246.875,252.98
428.5000,260.547,244.241,241.458,236.197,224.616,240.806,234.536,244.352,238.585,241.984,247.904
429.0000,254.574,238.772,236.02,230.703,219.581,235.693,229.772,239.062,233.472,236.662,242.373
429.5000,248.613,232.946,230.117,225.214,214.427,229.986,224.233,233.274,228.091,230.825,236.477
430.0000,243.493,228.044,225.415,220.502,210.066,225.417,219.774,228.601,223.566,226.172,231.652
430.5000,238.26,223.026,220.259,215.749,205.301,220.37,214.795,223.388,218.69,221.176,226.462
431.0000,232.756,217.423,214.718,210.61,200.441,215.278,209.732,218.049,213.463,215.573,221.233
431.5000,228.165,213.375,210.349,206.485,196.546,210.963,205.504,213.544,209.232,211.542,216.627
432.0000,223.035,208.593,205.654,201.908,192.312,206.27,201.126,208.949,204.485,206.898,211.737
432.5000,217.529,203.379,200.76,196.926,187.589,201.285,196.683,203.765,199.791,202.015,206.601
433.0000,213.158,199.082,196.873,192.892,183.926,197.34,192.875,199.595,195.899,197.966,202.341
433.5000,208.281,194.637,192.578,188.617,180.023,193.101,188.893,194.935,191.515,193.412,197.83
434.0000,203.102,190.053,188.109,183.815,175.743,188.541,184.233,190.33,186.849,188.742,193.155
434.5000,198.682,186.387,184.097,180.168,172.303,184.614,180.541,186.598,183.126,185.02,189.45
435.0000,194.305,182.356,179.899,176.134,168.733,180.476,176.414,182.265,179.034,181.029,185.178
435.5000,189.843,177.97,175.497,171.943,164.756,176.128,172.029,177.713,174.673,176.486,180.618
436.0000,186.002,174.507,171.917,168.383,161.548,172.377,168.392,173.997,171.223,172.875,177.16
436.5000,181.757,170.639,167.967,164.789,157.721,168.585,164.321,170.068,167.311,169.031,173.28
437.0000,177.342,166.544,163.763,160.722,154.28,164.334,160.269,165.967,163.429,164.99,168.899
437.5000,173.663,163.117,160.366,157.224,151.349,160.789,156.804,162.596,160.426,161.611,165.543
438.0000,169.682,159.426,156.96,153.604,148.158,157.439,153.264,159.085,156.982,157.864,161.842
438.5000,165.38,155.466,153.131,149.916,144.598,153.797,149.584,155.252,152.864,153.95,157.738
439.0000,161.922,152.358,149.936,146.775,141.737,150.595,146.472,151.943,149.893,150.855,154.545
439.5000,158.205,148.887,146.5,143.556,138.744,147.217,143.08,148.612,146.73,147.465,151.178
440.0000,154.321,145.094,142.747,140.046,135.341,143.494,139.631,144.84,143.063,144.017,147.736
440.5000,151.111,142.063,139.676,137.115,132.493,140.598,136.736,141.836,140.324,141.091,144.574
441.0000,147.351,138.918,136.515,133.895,129.486,137.455,133.748,138.562,137.186,137.943,141.375
441.5000,143.882,135.456,133.366,130.543,126.435,133.975,130.451,135.063,133.686,134.52,137.848
442.0000,140.864,132.618,130.435,127.931,123.721,131.165,127.703,132.393,131.065,131.838,135.195
442.5000,137.603,129.689,127.413,125.087,120.876,128.158,124.86,129.535,128.095,129.034,132.243
443.0000,134.123,126.517,124.004,122.099,118.057,125.099,121.577,126.374,125.178,125.796,129.215
443.5000,131.295,124.028,121.381,119.618,115.572,122.6,119.089,123.725,122.642,123.137,126.577
444.0000,128.041,121.271,118.507,116.857,112.767,119.618,116.199,120.844,119.698,120.171,123.665
444.5000,125.029,118.307,115.673,114.008,110.198,116.754,113.432,117.91,116.901,117.317,120.79
445.0000,121.773,115.377,112.817,111.16,107.182,114.022,110.647,114.82,114.063,114.487,117.614
445.5000,119.092,113.061,110.487,108.824,105.122,111.415,108.449,112.336,111.772,112.267,115.091
446.0000,116.46,110.419,107.935,106.304,102.671,108.884,106.104,109.924,109.277,109.92,112.546
446.5000,113.755,107.514,105.351,103.557,100.239,106.013,103.387,107.037,106.541,107.443,109.777
447.0000,111.357,105.438,103.215,101.472,98.2551,103.797,101.327,104.733,104.329,105.211,107.499
447.5000,108.858,103.056,101.032,99.1356,96.091,101.358,98.9701,102.334,102.058,102.761,105.214
448.0000,106.201,100.681,98.6231,96.6982,93.8073,98.6717,96.6346,99.9141,99.4213,100.146,102.574
448.5000,104.06,98.6665,96.7935,94.8077,91.8673,96.6434,94.6618,97.9176,97.2975,98.1286,100.557
449.0000,101.433,96.2725,94.7856,92.7643,89.8427,94.394,92.5368,95.6533,95.1671,95.852,98.2602
449.5000,98.7847,93.9887,92.5553,90.4365,87.8598,91.9766,90.2254,93.4186,92.6809,93.5182,95.8905
450.0000,96.6591,91.9597,90.6215,88.6472,86.0346,90.0028,88.3526,91.3868,90.7253,91.7193,93.9568
